Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00      10/25          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, std::string> >*) [639]
                0.00    0.00      10/10          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, false>::~_Rb_tree_impl() [664]
-----------------------------------------------
                0.00    0.00       2/10          std::string* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*) [802]
                0.00    0.00       8/10          void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [642]
[666]    0.0    0.00    0.00      10         std::string* std::__addressof<std::string>(std::string&) [666]
-----------------------------------------------
                0.00    0.00       1/9           ros::Subscriber ros::NodeHandle::subscribe<nav_msgs::Odometry_<std::allocator<void> >, Robot>(std::string const&, unsigned int, void (Robot::*)(boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&), Robot*, ros::TransportHints const&) [810]
                0.00    0.00       1/9           boost::detail::sp_if_not_array<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >::type boost::make_shared<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>, boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> const&, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> const&) [858]
                0.00    0.00       1/9           boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const>)>::function<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >::value>::value, int>::type) [940]
                0.00    0.00       1/9           boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> >::function1<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >::value>::value, int>::type) [968]
                0.00    0.00       1/9           void boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> >::assign_to<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>) [966]
                0.00    0.00       1/9           bool boost::detail::function::basic_vtable1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> >::assign_to<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::detail::function::function_buffer&) const [999]
                0.00    0.00       1/9           bool boost::detail::function::basic_vtable1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> >::assign_to<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::detail::function::function_buffer&, boost::detail::function::function_obj_tag) const [1000]
                0.00    0.00       2/9           boost::detail::function::functor_manager<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >::manager(boost::detail::function::function_buffer const&, boost::detail::function::function_buffer&, boost::detail::function::functor_manager_operation_type, mpl_::bool_<false>) [745]
[667]    0.0    0.00    0.00       9         boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>::~function() [667]
                0.00    0.00       9/9           boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>::~function1() [669]
-----------------------------------------------
                0.00    0.00       9/9           boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>::~function1() [669]
[668]    0.0    0.00    0.00       9         boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>::clear() [668]
                0.00    0.00       9/11606       boost::function_base::has_trivial_copy_and_destroy() const [147]
-----------------------------------------------
                0.00    0.00       9/9           boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>::~function() [667]
[669]    0.0    0.00    0.00       9         boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>::~function1() [669]
                0.00    0.00       9/9           boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>::clear() [668]
-----------------------------------------------
                0.00    0.00       3/9           std::vector<std::string, std::allocator<std::string> >::end() [752]
                0.00    0.00       3/9           std::vector<std::string, std::allocator<std::string> >::begin() [753]
                0.00    0.00       3/9           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [758]
[670]    0.0    0.00    0.00       9         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [670]
-----------------------------------------------
                0.00    0.00       3/9           std::_Iter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, true>::_S_base(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [748]
                0.00    0.00       6/9           bool __gnu_cxx::operator!=<std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [747]
[671]    0.0    0.00    0.00       9         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::base() const [671]
-----------------------------------------------
                0.00    0.00       1/9           boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>::function1<boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > > >(boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > >, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::_bi::bind_t<void, boost::_mfi::mf1<void, Robot, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>, boost::_bi::list2<boost::_bi::value<Robot*>, boost::arg<1> > > >::value>::value, int>::type) [970]
                0.00    0.00       8/9           boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>::function1(boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&> const&) [676]
[672]    0.0    0.00    0.00       9         std::unary_function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>::unary_function() [672]
-----------------------------------------------
                0.00    0.00       2/8           boost::exception_detail::copy_boost_exception(boost::exception*, boost::exception const*) [1112]
                0.00    0.00       6/8           boost::exception::~exception() [1204]
[673]    0.0    0.00    0.00       8         boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::~refcount_ptr() [673]
                0.00    0.00       8/10          boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::release() [660]
-----------------------------------------------
                0.00    0.00       1/8           boost::detail::sp_if_not_array<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >::type boost::make_shared<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>, boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> const&, boost::function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > > ()> const&) [858]
                0.00    0.00       1/8           boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const>)>::function<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >::value>::value, int>::type) [940]
                0.00    0.00       1/8           boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> >::function1<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::enable_if_c<boost::type_traits::ice_not<boost::is_integral<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >::value>::value, int>::type) [968]
                0.00    0.00       1/8           void boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> >::assign_to<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>) [966]
                0.00    0.00       1/8           bool boost::detail::function::basic_vtable1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> >::assign_to<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::detail::function::function_buffer&) const [999]
                0.00    0.00       1/8           bool boost::detail::function::basic_vtable1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> >::assign_to<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::detail::function::function_buffer&, boost::detail::function::function_obj_tag) const [1000]
                0.00    0.00       1/8           boost::detail::function::functor_manager<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >::manager(boost::detail::function::function_buffer const&, boost::detail::function::function_buffer&, boost::detail::function::functor_manager_operation_type, mpl_::bool_<false>) [745]
                0.00    0.00       1/8           void boost::detail::function::basic_vtable1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> >::assign_functor<boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> >(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>, boost::detail::function::function_buffer&, mpl_::bool_<false>) const [998]
[674]    0.0    0.00    0.00       8         boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>::function(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> const&) [674]
                0.00    0.00       8/8           boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>::function1(boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&> const&) [676]
-----------------------------------------------
                0.00    0.00       8/8           boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>::function1(boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&> const&) [676]
[675]    0.0    0.00    0.00       8         boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>::assign_to_own(boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&> const&) [675]
                0.00    0.00       8/16219       boost::function_base::empty() const [134]
                0.00    0.00       8/11606       boost::function_base::has_trivial_copy_and_destroy() const [147]
-----------------------------------------------
                0.00    0.00       8/8           boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)>::function(boost::function<void (boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&)> const&) [674]
[676]    0.0    0.00    0.00       8         boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>::function1(boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&> const&) [676]
                0.00    0.00       8/9154        boost::function_base::function_base() [162]
                0.00    0.00       8/9           std::unary_function<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void>::unary_function() [672]
                0.00    0.00       8/8           boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&>::assign_to_own(boost::function1<void, boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&> const&) [675]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long) [643]
[677]    0.0    0.00    0.00       8         __gnu_cxx::new_allocator<std::string>::deallocate(std::string*, unsigned long) [677]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::string, std::allocator<std::string> >::operator=(std::vector<std::string, std::allocator<std::string> > const&) [754]
[678]    0.0    0.00    0.00       8         std::vector<std::string, std::allocator<std::string> >::size() const [678]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [642]
[679]    0.0    0.00    0.00       8         void std::_Destroy<std::string>(std::string*) [679]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator<std::string>::allocator() [682]
[680]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<std::string>::new_allocator() [680]
-----------------------------------------------
                0.00    0.00       7/7           std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::allocator() [683]
[681]    0.0    0.00    0.00       7         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::new_allocator() [681]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [684]
[682]    0.0    0.00    0.00       7         std::allocator<std::string>::allocator() [682]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<std::string>::new_allocator() [680]
-----------------------------------------------
                0.00    0.00       7/7           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl() [690]
[683]    0.0    0.00    0.00       7         std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::allocator() [683]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::new_allocator() [681]
-----------------------------------------------
                0.00    0.00       7/7           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [685]
[684]    0.0    0.00    0.00       7         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [684]
                0.00    0.00       7/7           std::allocator<std::string>::allocator() [682]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<std::string, std::allocator<std::string> >::vector() [688]
[685]    0.0    0.00    0.00       7         std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [685]
                0.00    0.00       7/7           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [684]
-----------------------------------------------
                0.00    0.00       1/7           Robot::Robot() [842]
                0.00    0.00       6/7           ros::TransportHints::TransportHints() [693]
[686]    0.0    0.00    0.00       7         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::map() [686]
                0.00    0.00       7/7           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree() [691]
-----------------------------------------------
                0.00    0.00       1/7           Robot::Robot() [842]
                0.00    0.00       6/7           ros::TransportHints::~TransportHints() [694]
[687]    0.0    0.00    0.00       7         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~map() [687]
                0.00    0.00      10/10          std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~_Rb_tree() [665]
-----------------------------------------------
                0.00    0.00       1/7           __static_initialization_and_destruction_0(int, int) [66]
                0.00    0.00       6/7           ros::TransportHints::TransportHints() [693]
[688]    0.0    0.00    0.00       7         std::vector<std::string, std::allocator<std::string> >::vector() [688]
                0.00    0.00       7/7           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [685]
-----------------------------------------------
                0.00    0.00       7/7           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl() [690]
[689]    0.0    0.00    0.00       7         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, false>::_M_initialize() [689]
-----------------------------------------------
                0.00    0.00       7/7           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree() [691]
[690]    0.0    0.00    0.00       7         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl() [690]
                0.00    0.00       7/7           std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::allocator() [683]
                0.00    0.00       7/7           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, false>::_M_initialize() [689]
-----------------------------------------------
                0.00    0.00       7/7           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::map() [686]
[691]    0.0    0.00    0.00       7         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree() [691]
                0.00    0.00       7/7           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl() [690]
-----------------------------------------------
                0.00    0.00       6/6           __static_initialization_and_destruction_0(int, int) [66]
[692]    0.0    0.00    0.00       6         cv::Size_<int>::Size_(int, int) [692]
-----------------------------------------------
                0.00    0.00       3/6           Robot::init() [841]
                0.00    0.00       3/6           ros::SubscribeOptions::SubscribeOptions() [722]
[693]    0.0    0.00    0.00       6         ros::TransportHints::TransportHints() [693]
                0.00    0.00       6/7           std::vector<std::string, std::allocator<std::string> >::vector() [688]
                0.00    0.00       6/7           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::map() [686]
-----------------------------------------------
                0.00    0.00       3/6           Robot::init() [841]
                0.00    0.00       3/6           ros::SubscribeOptions::~SubscribeOptions() [723]
[694]    0.0    0.00    0.00       6         ros::TransportHints::~TransportHints() [694]
                0.00    0.00       6/7           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~map() [687]
                0.00    0.00       6/6           std::vector<std::string, std::allocator<std::string> >::~vector() [703]
-----------------------------------------------
                0.00    0.00       1/6           boost::shared_ptr<ros::SubscriptionCallbackHelper>& boost::shared_ptr<ros::SubscriptionCallbackHelper>::operator=<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<sensor_msgs::LaserScan_<std::allocator<void> >, void> > const&) [847]
                0.00    0.00       1/6           boost::shared_ptr<ros::SubscriptionCallbackHelper>& boost::shared_ptr<ros::SubscriptionCallbackHelper>::operator=<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<boost::shared_ptr<nav_msgs::Odometry_<std::allocator<void> > const> const&, void> > const&) [849]
                0.00    0.00       1/6           boost::shared_ptr<ros::SubscriptionCallbackHelper>& boost::shared_ptr<ros::SubscriptionCallbackHelper>::operator=<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> >(boost::shared_ptr<ros::SubscriptionCallbackHelperT<std_msgs::String_<std::allocator<void> >, void> > const&) [848]
                0.00    0.00       3/6           ros::SubscribeOptions::~SubscribeOptions() [723]
[695]    0.0    0.00    0.00       6         boost::shared_ptr<ros::SubscriptionCallbackHelper>::~shared_ptr() [695]
                0.00    0.00       6/51981       boost::detail::shared_count::~shared_count() [98]
-----------------------------------------------
                0.00    0.00       6/6           boost::function<void (ros::SingleSubscriberPublisher const&)>::operator=(boost::function<void (ros::SingleSubscriberPublisher const&)> const&) [697]
[696]    0.0    0.00    0.00       6         boost::function<void (ros::SingleSubscriberPublisher const&)>::function(boost::function<void (ros::SingleSubscriberPublisher const&)> const&) [696]
                0.00    0.00       6/6           boost::function1<void, ros::SingleSubscriberPublisher const&>::function1(boost::function1<void, ros::SingleSubscriberPublisher const&> const&) [700]
-----------------------------------------------
                0.00    0.00       2/6           void ros::AdvertiseOptions::init<geometry_msgs::Twist_<std::allocator<void> > >(std::string const&, unsigned int, boost::function<void (ros::SingleSubscriberPublisher const&)> const&, boost::function<void (ros::SingleSubscriberPublisher const&)> const&) [828]
                0.00    0.00       4/6           void ros::AdvertiseOptions::init<std_msgs::String_<std::allocator<void> > >(std::string const&, unsigned int, boost::function<void (ros::SingleSubscriberPublisher const&)> const&, boost::function<void (ros::SingleSubscriberPublisher const&)> const&) [768]
[697]    0.0    0.00    0.00       6         boost::function<void (ros::SingleSubscriberPublisher const&)>::operator=(boost::function<void (ros::SingleSubscriberPublisher const&)> const&) [697]
                0.00    0.00       6/6           boost::function<void (ros::SingleSubscriberPublisher const&)>::function(boost::function<void (ros::SingleSubscriberPublisher const&)> const&) [696]
                0.00    0.00       6/20          boost::function<void (ros::SingleSubscriberPublisher const&)>::~function() [641]
                0.00    0.00       6/6           boost::function1<void, ros::SingleSubscriberPublisher const&>::swap(boost::function1<void, ros::SingleSubscriberPublisher const&>&) [699]
-----------------------------------------------
                0.00    0.00       6/6           boost::function1<void, ros::SingleSubscriberPublisher const&>::function1(boost::function1<void, ros::SingleSubscriberPublisher const&> const&) [700]
[698]    0.0    0.00    0.00       6         boost::function1<void, ros::SingleSubscriberPublisher const&>::assign_to_own(boost::function1<void, ros::SingleSubscriberPublisher const&> const&) [698]
                0.00    0.00       6/16219       boost::function_base::empty() const [134]
-----------------------------------------------
                0.00    0.00       6/6           boost::function<void (ros::SingleSubscriberPublisher const&)>::operator=(boost::function<void (ros::SingleSubscriberPublisher const&)> const&) [697]
[699]    0.0    0.00    0.00       6         boost::function1<void, ros::SingleSubscriberPublisher const&>::swap(boost::function1<void, ros::SingleSubscriberPublisher const&>&) [699]
                0.00    0.00      18/18          boost::function1<void, ros::SingleSubscriberPublisher const&>::move_assign(boost::function1<void, ros::SingleSubscriberPublisher const&>&) [646]
                0.00    0.00       6/18          boost::function1<void, ros::SingleSubscriberPublisher const&>::function1() [647]
                0.00    0.00       6/26          boost::function1<void, ros::SingleSubscriberPublisher const&>::~function1() [636]
-----------------------------------------------
                0.00    0.00       6/6           boost::function<void (ros::SingleSubscriberPublisher const&)>::function(boost::function<void (ros::SingleSubscriberPublisher const&)> const&) [696]
[700]    0.0    0.00    0.00       6         boost::function1<void, ros::SingleSubscriberPublisher const&>::function1(boost::function1<void, ros::SingleSubscriberPublisher const&> const&) [700]
                0.00    0.00       6/9154        boost::function_base::function_base() [162]
                0.00    0.00       6/24          std::unary_function<ros::SingleSubscriberPublisher const&, void>::unary_function() [640]
                0.00    0.00       6/6           boost::function1<void, ros::SingleSubscriberPublisher const&>::assign_to_own(boost::function1<void, ros::SingleSubscriberPublisher const&> const&) [698]
-----------------------------------------------
                0.00    0.00       6/6           std::_Miter_base<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [704]
[701]    0.0    0.00    0.00       6         std::_Iter_base<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, false>::_S_base(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [701]
-----------------------------------------------
                0.00    0.00       6/6           std::_Niter_base<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [705]
[702]    0.0    0.00    0.00       6         std::_Iter_base<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, true>::_S_base(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [702]
                0.00    0.00       6/14          __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::base() const [657]
-----------------------------------------------
                0.00    0.00       6/6           ros::TransportHints::~TransportHints() [694]
[703]    0.0    0.00    0.00       6         std::vector<std::string, std::allocator<std::string> >::~vector() [703]
                0.00    0.00      18/25          std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [637]
